,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,price_lakh
234,Hyundai,i20,5.0,20000.0,Dealer,Diesel,Manual,21.19,1396.0,88.73,5.0,699000.0,6.99
235,Maruti,Wagon R,7.0,21717.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,340000.0,3.4
236,Renault,Duster,7.0,40000.0,Individual,Diesel,Manual,20.45,1461.0,83.8,5.0,500000.0,5.0
237,Honda,City,6.0,50000.0,Dealer,Petrol,Manual,19.67,1497.0,117.6,5.0,1050000.0,10.5
238,Renault,Duster,5.0,90000.0,Individual,Diesel,Manual,19.6,1461.0,108.45,5.0,600000.0,6.0
239,Maruti,Swift,4.0,27876.0,Dealer,Petrol,Manual,19.67,1197.0,81.8,5.0,491000.0,4.91
240,Land Rover,Rover,6.0,56000.0,Dealer,Petrol,Automatic,12.63,1999.0,177.0,5.0,2890000.0,28.9
241,Hyundai,i10,13.0,57215.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,160000.0,1.6
242,Hyundai,Venue,2.0,5400.0,Dealer,Petrol,Manual,18.27,998.0,118.35,5.0,985000.0,9.85
243,Maruti,Swift Dzire,7.0,60000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,500000.0,5.0
244,Tata,Tiago,6.0,24800.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,335000.0,3.35
246,Honda,Jazz,3.0,20000.0,Dealer,Petrol,Automatic,17.1,1199.0,88.51,5.0,740000.0,7.4
247,Maruti,Swift,8.0,34553.0,Dealer,Petrol,Manual,22.0,1248.0,81.8,5.0,375000.0,3.75
248,Maruti,Vitara,6.0,40000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,810000.0,8.1
249,Volkswagen,Polo,11.0,130000.0,Individual,Petrol,Manual,16.47,1198.0,73.9,5.0,173000.0,1.73
250,Maruti,Vitara,4.0,50000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,700000.0,7.0
251,Mahindra,KUV,5.0,70000.0,Individual,Diesel,Manual,25.32,1198.0,77.0,6.0,310000.0,3.1
252,Mahindra,Scorpio,4.0,120000.0,Individual,Diesel,Manual,15.4,1997.0,120.0,7.0,850000.0,8.5
253,Hyundai,i20,8.0,90000.0,Individual,Diesel,Manual,22.54,1396.0,88.76,5.0,285000.0,2.85
254,Maruti,Swift Dzire,7.0,120000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,450000.0,4.5
255,Hyundai,Creta,4.0,80000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0,11.0
256,Mahindra,Scorpio,4.0,30000.0,Individual,Diesel,Manual,15.4,1997.0,120.0,7.0,1080000.0,10.8
257,Honda,City,7.0,66100.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,530000.0,5.3
258,Maruti,Swift Dzire,4.0,50000.0,Individual,Diesel,Manual,28.4,1248.0,88.5,5.0,680000.0,6.8
259,Mahindra,Scorpio,4.0,42000.0,Dealer,Diesel,Manual,15.4,1997.0,120.0,7.0,1025000.0,10.25
260,Hyundai,i20,4.0,55000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,650000.0,6.5
261,Hyundai,i10,6.0,110699.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,194000.0,1.94
262,Maruti,Baleno,2.0,5000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5.0,686000.0,6.86
263,Maruti,Alto,6.0,50000.0,Individual,Petrol,Manual,22.74,1248.0,47.3,5.0,200000.0,2.0
264,Maruti,Swift Dzire,11.0,44000.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,250000.0,2.5
266,Hyundai,Verna,5.0,55000.0,Dealer,Petrol,Manual,17.01,1591.0,121.3,5.0,650000.0,6.5
267,Maruti,Vitara,4.0,45000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,790000.0,7.9
268,Maruti,Baleno,4.0,30000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,620000.0,6.2
269,Hyundai,Verna,8.0,50000.0,Individual,Petrol,Manual,17.01,1591.0,121.3,5.0,510000.0,5.1
270,Maruti,Eeco,8.0,20000.0,Dealer,Petrol,Manual,15.37,1196.0,88.5,5.0,375000.0,3.75
271,Maruti,Swift Dzire,6.0,19843.0,Trustmark Dealer,Petrol,Automatic,21.21,1197.0,81.8,5.0,620000.0,6.2
272,Ford,Unknown,6.0,30000.0,Individual,Diesel,Automatic,11.4,2953.0,153.86,7.0,950000.0,9.5
273,Toyota,Innova,4.0,52300.0,Dealer,Diesel,Manual,13.68,2393.0,88.5,7.0,1450000.0,14.5
274,Honda,City,5.0,40000.0,Individual,Petrol,Automatic,18.0,1497.0,117.3,5.0,845000.0,8.45
275,Maruti,Swift Dzire,6.0,61500.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5.0,390000.0,3.9
276,Honda,Amaze,6.0,59000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5.0,395000.0,3.95
277,Hyundai,Grand,6.0,40000.0,Individual,Petrol,Manual,18.9,1248.0,81.86,5.0,450000.0,4.5
278,Audi,A6,6.0,60000.0,Individual,Diesel,Automatic,17.68,1968.0,174.33,5.0,1700000.0,17.0
279,Hyundai,Grand,8.0,61000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,325000.0,3.25
280,Mahindra,KUV,5.0,70000.0,Individual,Diesel,Manual,25.32,1198.0,77.0,6.0,350000.0,3.5
281,Mahindra,XUV500,8.0,63000.0,Dealer,Diesel,Manual,15.1,1248.0,140.0,7.0,650000.0,6.5
282,Mercedes-Benz,E-Class,9.0,58000.0,Dealer,Petrol,Manual,12.3,1796.0,185.0,5.0,1250000.0,12.5
283,Maruti,Swift Dzire,4.0,22000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,750000.0,7.5
284,Honda,City,11.0,50000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,299000.0,2.99
285,Land Rover,Rover,6.0,13000.0,Dealer,Petrol,Automatic,12.19,1997.0,88.5,4.0,7000000.0,70.0
286,Mini,Cooper,6.0,67000.0,Dealer,Petrol,Automatic,17.33,1998.0,189.08,4.0,1325000.0,13.25
287,Maruti,Ertiga,7.0,48242.0,Dealer,Diesel,Manual,20.77,1248.0,88.76,7.0,524000.0,5.24
288,Ford,Figo,9.0,68000.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,169000.0,1.69
289,Maruti,Ertiga,7.0,50000.0,Individual,Diesel,Manual,20.77,1248.0,88.8,7.0,500000.0,5.0
290,Audi,Q7,9.0,98000.0,Dealer,Diesel,Automatic,12.07,2967.0,241.4,7.0,2000000.0,20.0
291,Maruti,Swift Dzire,8.0,113450.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,380000.0,3.8
292,Maruti,Wagon R,3.0,80000.0,Individual,Petrol,Automatic,20.51,998.0,67.0,5.0,400000.0,4.0
293,Hyundai,Unknown,1.0,1000.0,Dealer,Petrol,Automatic,20.3,1086.0,68.0,5.0,565000.0,5.65
294,Maruti,Wagon R,6.0,20292.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,335000.0,3.35
295,Mahindra,Scorpio,11.0,67900.0,Dealer,Diesel,Manual,12.05,2179.0,120.0,7.0,300000.0,3.0
296,Mahindra,Scorpio,6.0,40000.0,Dealer,Diesel,Manual,15.4,1997.0,120.0,7.0,1051000.0,10.51
297,Hyundai,Grand,4.0,60000.0,Individual,Petrol,Manual,24.0,1186.0,73.97,5.0,510000.0,5.1
298,Renault,KWID,3.0,25000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,370000.0,3.7
299,Maruti,Wagon R,6.0,70000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,200000.0,2.0
300,Maruti,Baleno,3.0,21000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,625000.0,6.25
301,Mahindra,Scorpio,3.0,39000.0,Dealer,Diesel,Manual,16.36,2179.0,140.0,7.0,1290000.0,12.9
302,Hyundai,Creta,4.0,30000.0,Dealer,Petrol,Manual,15.8,1591.0,121.3,5.0,890000.0,8.9
303,Hyundai,Verna,9.0,61000.0,Dealer,Diesel,Manual,22.32,1582.0,126.3,5.0,420000.0,4.2
304,Maruti,Swift,4.0,5743.0,Trustmark Dealer,Petrol,Manual,20.4,1248.0,83.11,5.0,500000.0,5.0
305,Hyundai,Grand,3.0,24200.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,600000.0,6.0
306,Maruti,Baleno,4.0,57000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,590000.0,5.9
307,Hyundai,i10,10.0,58000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,190000.0,1.9
308,Datsun,GO,6.0,15000.0,Individual,Petrol,Manual,19.44,1198.0,67.0,7.0,500000.0,5.0
309,Maruti,Celerio,4.0,10000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5.0,450000.0,4.5
310,Mahindra,XUV500,6.0,100000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,650000.0,6.5
311,BMW,Z4,1.0,2000.0,Dealer,Petrol,Automatic,11.29,2998.0,335.0,2.0,8250000.0,82.5
312,Maruti,Wagon R,6.0,10000.0,Individual,Petrol,Manual,20.52,1197.0,81.8,5.0,500000.0,5.0
313,Maruti,Alto,12.0,43000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,140000.0,1.4
314,Honda,Amaze,8.0,64000.0,Dealer,CNG,Manual,18.0,1198.0,86.7,5.0,349000.0,3.49
315,Maruti,Wagon R,7.0,30000.0,Individual,Petrol,Manual,20.51,998.0,67.06,5.0,325000.0,3.25
316,Honda,City,7.0,63000.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,435000.0,4.35
317,Maruti,Celerio,6.0,28000.0,Dealer,CNG,Manual,19.67,998.0,58.33,5.0,455000.0,4.55
318,Land Rover,Rover,3.0,25000.0,Individual,Petrol,Manual,9.17,2995.0,335.25,7.0,6200000.0,62.0
319,Honda,Unknown,4.0,32226.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,755000.0,7.55
320,Maruti,Alto,7.0,65000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,245000.0,2.45
321,Kia,Seltos,2.0,14000.0,Dealer,Diesel,Manual,20.8,1493.0,113.4,5.0,1350000.0,13.5
322,Renault,KWID,3.0,15000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,310000.0,3.1
323,Unknown,6,3.0,30000.0,Individual,Petrol,Automatic,14.28,1998.0,254.7,4.0,5500000.0,55.0
324,Maruti,Swift Dzire,3.0,32000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,675000.0,6.75
325,Maruti,Wagon R,2.0,30000.0,Individual,Petrol,Manual,20.52,1197.0,81.8,5.0,500000.0,5.0
326,Hyundai,i10,11.0,25000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,300000.0,3.0
327,Mahindra,Scorpio,5.0,35000.0,Individual,Diesel,Automatic,15.4,2179.0,120.0,7.0,1450000.0,14.5
328,Mahindra,Scorpio,8.0,130000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,8.0,530000.0,5.3
329,Unknown,Unknown,7.0,65597.0,Trustmark Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,575000.0,5.75
330,Hyundai,i20,4.0,35000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,550000.0,5.5
331,Maruti,Ciaz,7.0,130000.0,Individual,Diesel,Manual,26.21,1248.0,88.5,5.0,500000.0,5.0
332,Maruti,Baleno,1.0,7124.0,Individual,Petrol,Manual,21.01,1197.0,81.8,5.0,643000.0,6.43
333,Unknown,Ecosport,2.0,15000.0,Individual,Petrol,Manual,18.1,999.0,123.24,5.0,1000000.0,10.0
334,Hyundai,Grand,6.0,34000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0,5.5
335,Unknown,Unknown,10.0,130000.0,Individual,Diesel,Manual,20.54,1598.0,103.6,5.0,300000.0,3.0
336,Tata,Tigor,3.0,40000.0,Individual,Petrol,Manual,20.3,1199.0,84.0,5.0,470000.0,4.7
337,Honda,City,7.0,77000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,525000.0,5.25
338,Datsun,GO,4.0,15000.0,Individual,Petrol,Manual,19.44,1198.0,67.0,7.0,469000.0,4.69
339,Maruti,Alto,9.0,60000.0,Individual,Petrol,Manual,20.92,998.0,67.1,5.0,210000.0,2.1
340,Maruti,Alto,8.0,120000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,200000.0,2.0
341,Renault,KWID,2.0,2500.0,Individual,Petrol,Manual,23.01,999.0,67.0,5.0,400000.0,4.0
342,Jaguar,XF,8.0,50000.0,Dealer,Diesel,Automatic,16.36,2179.0,187.7,5.0,2150000.0,21.5
343,Maruti,Celerio,5.0,46500.0,Individual,Petrol,Manual,23.1,998.0,67.04,5.0,340000.0,3.4
344,Maruti,Alto,16.0,5000.0,Individual,Petrol,Manual,19.7,796.0,88.5,5.0,95000.0,0.95
345,Maruti,Swift,6.0,68000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,381000.0,3.81
346,Mercedes-Benz,C-Class,10.0,45000.0,Dealer,Diesel,Automatic,14.94,2143.0,204.0,5.0,775000.0,7.75
347,Maruti,Swift Dzire,4.0,20000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,700000.0,7.0
348,Maruti,Ciaz,4.0,106000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,675000.0,6.75
349,Honda,City,6.0,28000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5.0,670000.0,6.7
350,Mahindra,XUV500,3.0,50000.0,Individual,Diesel,Manual,16.0,2179.0,140.0,7.0,1050000.0,10.5
351,BMW,X5,2.0,19000.0,Individual,Diesel,Automatic,13.38,2993.0,265.0,5.0,7900000.0,79.0
352,Honda,City,10.0,55000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,360000.0,3.6
353,Ford,Figo,4.0,53000.0,Individual,Diesel,Manual,25.83,1498.0,99.0,5.0,400000.0,4.0
354,Hyundai,Verna,7.0,89000.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,470000.0,4.7
355,Maruti,Alto,3.0,22000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,304000.0,3.04
356,Honda,City,6.0,69000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,490000.0,4.9
357,Mahindra,Scorpio,5.0,130000.0,Individual,Diesel,Manual,15.4,1997.0,120.0,7.0,864000.0,8.64
358,Mahindra,XUV500,6.0,85000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,480000.0,4.8
359,Maruti,Wagon R,2.0,3600.0,Dealer,Petrol,Automatic,20.52,1197.0,81.8,5.0,575000.0,5.75
360,Unknown,Baleno,2.0,5000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5.0,686000.0,6.86
361,Toyota,Innova,6.0,130000.0,Dealer,Diesel,Manual,19.67,2494.0,100.0,7.0,780000.0,7.8
362,Audi,A6,3.0,24000.0,Dealer,Diesel,Automatic,17.68,1968.0,174.33,5.0,3490000.0,34.9
363,MG,Hector,2.0,28000.0,Dealer,Diesel,Manual,17.41,1956.0,167.68,5.0,1699000.0,16.99
364,Maruti,Swift,2.0,44000.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5.0,800000.0,8.0
365,Maruti,Baleno,3.0,10000.0,Individual,Petrol,Automatic,21.4,1248.0,83.1,5.0,680000.0,6.8
366,Toyota,Fortuner,11.0,50000.0,Individual,Diesel,Manual,11.5,2982.0,171.0,7.0,1200000.0,12.0
367,Toyota,Innova,9.0,130000.0,Dealer,Diesel,Manual,12.99,2494.0,100.0,8.0,525000.0,5.25
368,Ford,Ecosport,2.0,22346.0,Dealer,Petrol,Manual,17.0,1248.0,121.36,5.0,955000.0,9.55
369,Unknown,i20,9.0,120000.0,Individual,Diesel,Manual,21.9,1396.0,90.0,5.0,350000.0,3.5
370,Maruti,Vitara,6.0,1000.0,Dealer,Petrol,Manual,17.03,1462.0,103.26,5.0,800000.0,8.0
372,Mahindra,XUV500,6.0,130000.0,Individual,Diesel,Manual,16.0,1248.0,140.0,7.0,825000.0,8.25
373,Mahindra,Marazzo,2.0,60000.0,Individual,Diesel,Manual,17.3,1497.0,121.0,8.0,1476000.0,14.76
375,Maruti,Alto,9.0,28000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,180000.0,1.8
376,Hyundai,Grand,4.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,490000.0,4.9
377,Maruti,Baleno,4.0,20000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,550000.0,5.5
378,Hyundai,i10,7.0,40000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,350000.0,3.5
379,Toyota,Innova,2.0,35000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,8.0,1500000.0,15.0
380,Ford,Figo,9.0,74000.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,190000.0,1.9
381,Renault,Duster,6.0,46500.0,Individual,Diesel,Manual,20.45,1461.0,83.8,5.0,460000.0,4.6
382,Maruti,Swift,2.0,8000.0,Dealer,Petrol,Automatic,21.21,1197.0,81.8,5.0,650000.0,6.5
383,Maruti,Ciaz,5.0,120000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,700000.0,7.0
384,Maruti,Swift,4.0,34000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5.0,455000.0,4.55
385,Maruti,Unknown,7.0,54000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,365000.0,3.65
386,Maruti,Swift Dzire,7.0,11275.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,470000.0,4.7
387,Toyota,Fortuner,3.0,35000.0,Dealer,Diesel,Automatic,12.9,2755.0,174.5,7.0,2950000.0,29.5
388,Maruti,Swift,6.0,48000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,400000.0,4.0
389,Renault,Duster,6.0,68000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,550000.0,5.5
390,Honda,Civic,2.0,23000.0,Dealer,Petrol,Automatic,13.9,1799.0,130.2,5.0,1519000.0,15.19
391,Maruti,Swift Dzire,3.0,31500.0,Individual,Diesel,Automatic,28.4,1248.0,74.02,5.0,740000.0,7.4
392,Honda,Amaze,8.0,73000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,325000.0,3.25
393,Hyundai,Grand,6.0,10000.0,Individual,Petrol,Manual,20.7,1197.0,81.86,5.0,600000.0,6.0
394,Honda,Amaze,8.0,130000.0,Individual,Diesel,Manual,19.67,1498.0,98.6,5.0,300000.0,3.0
395,Hyundai,i10,11.0,30000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,300000.0,3.0
396,Maruti,Unknown,5.0,83000.0,Dealer,CNG,Manual,26.6,998.0,58.16,5.0,345000.0,3.45
397,Mahindra,Scorpio,3.0,60000.0,Individual,Diesel,Manual,15.4,2523.0,75.0,7.0,900000.0,9.0
398,Mahindra,Unknown,5.0,83000.0,Dealer,Diesel,Manual,16.0,1997.0,140.0,7.0,1025000.0,10.25
399,Isuzu,D-Max,4.0,58132.0,Dealer,Diesel,Manual,12.4,2499.0,134.0,5.0,1450000.0,14.5
400,Maruti,Swift,6.0,34000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5.0,400000.0,4.0
401,Honda,Amaze,7.0,45120.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,367000.0,3.67
402,Hyundai,Grand,2.0,15000.0,Individual,Petrol,Automatic,18.9,1197.0,81.86,5.0,535000.0,5.35
403,Maruti,Ertiga,2.0,15000.0,Individual,Petrol,Manual,19.34,1462.0,103.0,7.0,805000.0,8.05
404,MG,Hector,1.0,1000.0,Dealer,Petrol,Manual,15.81,1451.0,141.0,5.0,1488000.0,14.88
405,Hyundai,i10,9.0,64000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,250000.0,2.5
406,Mercedes-Benz,E-Class,10.0,50000.0,Dealer,Diesel,Automatic,14.21,2143.0,203.0,5.0,700000.0,7.0
407,Maruti,Vitara,5.0,65000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,675000.0,6.75
408,Maruti,Swift,6.0,84000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,425000.0,4.25
409,Maruti,Alto,6.0,33000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,260000.0,2.6
411,Maruti,Baleno,4.0,50000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,560000.0,5.6
412,Hyundai,Verna,15.0,130000.0,Individual,Diesel,Manual,16.8,1493.0,110.0,5.0,155000.0,1.55
413,Porsche,Cayenne,5.0,47000.0,Dealer,Diesel,Automatic,15.15,2967.0,240.0,5.0,5975000.0,59.75
414,Maruti,Ertiga,2.0,18000.0,Dealer,Petrol,Manual,19.01,1462.0,103.26,7.0,800000.0,8.0
415,BMW,3,10.0,52420.0,Dealer,Diesel,Automatic,22.69,1995.0,190.0,5.0,750000.0,7.5
416,Hyundai,Grand,6.0,10000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,350000.0,3.5
417,Toyota,Innova,5.0,40000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,8.0,1380000.0,13.8
418,Mahindra,Scorpio,6.0,50000.0,Individual,Diesel,Manual,15.4,1248.0,120.0,7.0,1000000.0,10.0
419,Maruti,Ertiga,3.0,50000.0,Individual,Petrol,Manual,17.5,1373.0,91.1,7.0,700000.0,7.0
420,Unknown,Swift Dzire,12.0,76963.0,Individual,Petrol,Manual,17.5,1298.0,85.8,5.0,230000.0,2.3
421,BMW,5,5.0,52890.0,Dealer,Diesel,Automatic,18.12,1995.0,190.0,5.0,2800000.0,28.0
422,Maruti,Alto,5.0,45000.0,Dealer,CNG,Manual,30.46,796.0,47.3,5.0,350000.0,3.5
423,Maruti,Baleno,3.0,25000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,825000.0,8.25
424,Renault,KWID,3.0,10103.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,325000.0,3.25
425,BMW,X1,7.0,24000.0,Dealer,Diesel,Automatic,17.05,1995.0,184.0,5.0,1675000.0,16.75
426,Mahindra,XUV500,7.0,47240.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,800000.0,8.0
427,Maruti,Celerio,2.0,30000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5.0,400000.0,4.0
428,Toyota,Innova,3.0,58000.0,Dealer,Diesel,Manual,13.68,2393.0,147.51,7.0,1750000.0,17.5
429,Audi,A4,8.0,65000.0,Dealer,Diesel,Automatic,16.55,1968.0,147.51,5.0,1200000.0,12.0
430,Hyundai,i20,6.0,35213.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,535000.0,5.35
431,Hyundai,Grand,6.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,356000.0,3.56
432,Mahindra,XUV500,9.0,92000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,550000.0,5.5
433,Maruti,Eeco,3.0,34500.0,Dealer,CNG,Manual,21.94,1196.0,61.7,5.0,360000.0,3.6
434,Maruti,Unknown,4.0,50000.0,Individual,Diesel,Manual,24.52,1248.0,88.5,7.0,700000.0,7.0
435,Hyundai,Grand,5.0,30000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,390000.0,3.9
436,Toyota,Fortuner,9.0,51000.0,Dealer,Diesel,Automatic,12.55,2982.0,168.7,7.0,1245000.0,12.45
437,Mahindra,XUV500,4.0,60000.0,Individual,Diesel,Automatic,16.0,2179.0,140.0,7.0,1150000.0,11.5
438,Maruti,Wagon R,10.0,83000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,180000.0,1.8
439,Skoda,Unknown,7.0,70000.0,Dealer,Petrol,Manual,15.0,1598.0,103.52,5.0,425000.0,4.25
440,Ford,Freestyle,6.0,50000.0,Individual,Petrol,Manual,19.0,1194.0,94.68,5.0,650000.0,6.5
441,Maruti,Swift,9.0,60000.0,Individual,Diesel,Manual,19.67,1248.0,74.0,5.0,400000.0,4.0
442,Honda,City,12.0,51000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,275000.0,2.75
443,Maruti,Alto,6.0,40000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,170000.0,1.7
444,Skoda,Superb,11.0,100000.0,Individual,Petrol,Manual,13.14,1798.0,157.8,5.0,235000.0,2.35
445,Mercedes-Benz,C-Class,10.0,130000.0,Individual,Petrol,Automatic,14.84,2143.0,170.0,5.0,700000.0,7.0
446,Maruti,Alto,7.0,70000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,250000.0,2.5
447,Maruti,Swift,8.0,70000.0,Individual,Petrol,Manual,18.6,1197.0,85.8,5.0,350000.0,3.5
448,Hyundai,i20,5.0,50000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,480000.0,4.8
449,Maruti,Swift Dzire,4.0,30000.0,Dealer,Petrol,Automatic,21.21,1197.0,81.8,5.0,690000.0,6.9
450,Maruti,Ciaz,6.0,60000.0,Individual,Diesel,Manual,26.21,1248.0,88.5,5.0,670000.0,6.7
451,Maruti,Alto,6.0,50000.0,Individual,Petrol,Manual,20.92,998.0,67.1,5.0,250000.0,2.5
452,Mahindra,Scorpio,4.0,42000.0,Dealer,Diesel,Manual,15.4,2523.0,75.0,7.0,935000.0,9.35
453,Hyundai,Verna,2.0,15000.0,Individual,Petrol,Manual,17.0,1591.0,121.3,5.0,1030000.0,10.3
454,Maruti,Wagon R,16.0,33650.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,110000.0,1.1
455,Hyundai,i20,6.0,35000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,470000.0,4.7
456,Maruti,Swift,6.0,30000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5.0,370000.0,3.7
457,Maruti,Celerio,3.0,100000.0,Individual,Petrol,Automatic,23.1,998.0,67.04,5.0,450000.0,4.5
458,Maruti,Wagon R,5.0,58000.0,Dealer,CNG,Manual,26.2,998.0,58.2,5.0,275000.0,2.75
459,Maruti,Swift Dzire,2.0,4000.0,Individual,Petrol,Automatic,21.21,1197.0,81.8,5.0,731000.0,7.31
460,Maruti,Wagon R,6.0,60000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,380000.0,3.8
461,Tata,Nexon,3.0,60000.0,Individual,Diesel,Manual,21.5,1497.0,88.5,5.0,900000.0,9.0
462,Honda,Amaze,5.0,34000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5.0,500000.0,5.0
463,Datsun,GO,4.0,42000.0,Individual,Petrol,Manual,20.63,1198.0,67.06,5.0,330000.0,3.3
464,Tata,Hexa,3.0,60000.0,Individual,Diesel,Manual,17.6,2179.0,153.86,7.0,1400000.0,14.0
465,Hyundai,Verna,8.0,80000.0,Individual,Diesel,Manual,22.32,1582.0,126.3,5.0,540000.0,5.4
466,Mahindra,Bolero,13.0,50000.0,Individual,Diesel,Manual,13.6,2523.0,63.0,7.0,375000.0,3.75
467,Toyota,Fortuner,5.0,50000.0,Dealer,Petrol,Automatic,10.26,2694.0,163.7,7.0,2600000.0,26.0
468,Ford,Ecosport,5.0,35200.0,Dealer,Petrol,Automatic,14.7,1496.0,120.69,5.0,725000.0,7.25
