Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
279.0,Maruti Swift,Maruti,Swift,3.0,5000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,530000.0
,Renault KWID,Renault,KWID,4.0,35000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,350000.0
,Ford Ecosport,Ford,Ecosport,8.0,62000.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,470000.0
283.0,Ford Aspire,Ford,Aspire,6.0,42000.0,Individual,Diesel,Manual,25.83,1498.0,99.0,5.0,390000.0
285.0,Mahindra Scorpio,Mahindra,Scorpio,6.0,80000.0,Individual,Diesel,Manual,15.4,2179.0,120.0,7.0,920000.0
286.0,Mahindra XUV500,Mahindra,,,60000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,550000.0
287.0,Hyundai Verna,Hyundai,Verna,7.0,45000.0,Individual,Diesel,Manual,22.32,1582.0,126.32,5.0,635000.0
,Mahindra XUV500,Mahindra,XUV500,4.0,,Dealer,Diesel,Automatic,,2179.0,140.0,7.0,1250000.0
289.0,Maruti Alto,Maruti,Alto,3.0,,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,300000.0
290.0,Honda City,Honda,City,3.0,12000.0,Individual,Petrol,Automatic,18.0,1497.0,117.6,5.0,960000.0
,Maruti Vitara,Maruti,Vitara,3.0,15000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,750000.0
292.0,,Volkswagen,,10.0,63000.0,Dealer,Petrol,Manual,16.47,1198.0,73.9,5.0,249000.0
,Tata Hexa,Tata,Hexa,3.0,30000.0,Individual,Diesel,Manual,17.6,2179.0,153.86,7.0,1400000.0
294.0,Ford Figo,Ford,Figo,10.0,160800.0,Individual,Diesel,Manual,20.0,1399.0,,5.0,250000.0
295.0,Hyundai Verna,Hyundai,Verna,7.0,120000.0,Individual,Diesel,Manual,22.32,1582.0,126.32,5.0,610000.0
297.0,Ford Ecosport,Ford,Ecosport,5.0,78247.0,Dealer,Diesel,Manual,21.7,1498.0,,5.0,545000.0
,Hyundai Verna,Hyundai,Verna,,113000.0,Individual,Diesel,Manual,22.32,1582.0,126.3,5.0,480000.0
299.0,Hyundai i20,Hyundai,i20,7.0,52000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,395000.0
,Toyota Innova,Toyota,Innova,9.0,109000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,495000.0
301.0,Hyundai Grand,Hyundai,Grand,4.0,90000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,470000.0
305.0,Volkswagen Polo,Volkswagen,Polo,10.0,98000.0,Dealer,Diesel,Manual,22.07,1199.0,73.9,5.0,200000.0
306.0,Hyundai i20,Hyundai,i20,5.0,20000.0,,Diesel,Manual,21.19,1396.0,88.73,5.0,699000.0
308.0,Maruti Wagon R,Maruti,Wagon R,7.0,21717.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,340000.0
309.0,Renault Duster,Renault,Duster,7.0,40000.0,Individual,Diesel,Manual,20.45,1461.0,83.8,5.0,500000.0
,Honda City,Honda,City,,50000.0,,Petrol,Manual,,1497.0,117.6,5.0,1050000.0
311.0,Renault Duster,Renault,Duster,5.0,90000.0,Individual,Diesel,Manual,19.6,1461.0,108.45,5.0,600000.0
313.0,,Maruti,Swift,4.0,27876.0,Dealer,Petrol,Manual,,1197.0,81.8,5.0,491000.0
314.0,Land Rover Rover,Land Rover,Rover,,56000.0,Dealer,Petrol,Automatic,12.63,1999.0,177.0,5.0,2890000.0
315.0,Hyundai i10,Hyundai,i10,13.0,57215.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,160000.0
316.0,Hyundai Venue,Hyundai,Venue,2.0,5400.0,Dealer,Petrol,Manual,18.27,998.0,118.35,5.0,985000.0
317.0,Maruti Swift Dzire,Maruti,Swift Dzire,7.0,60000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,500000.0
,Tata Tiago,Tata,Tiago,,24800.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,335000.0
319.0,Maruti Alto,Maruti,Alto,16.0,70000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,
321.0,Honda Jazz,Honda,Jazz,3.0,20000.0,Dealer,Petrol,Automatic,17.1,1199.0,88.51,5.0,740000.0
323.0,Maruti Swift,Maruti,Swift,8.0,34553.0,,Petrol,Manual,22.0,,81.8,5.0,375000.0
,Maruti Vitara,Maruti,Vitara,,40000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,810000.0
325.0,Volkswagen Polo,Volkswagen,Polo,11.0,350000.0,Individual,Petrol,Manual,16.47,1198.0,73.9,5.0,173000.0
326.0,Maruti Vitara,Maruti,Vitara,4.0,50000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,700000.0
327.0,Mahindra KUV,Mahindra,KUV,5.0,70000.0,Individual,Diesel,Manual,25.32,1198.0,77.0,6.0,310000.0
328.0,Mahindra Scorpio,Mahindra,Scorpio,4.0,120000.0,Individual,Diesel,Manual,15.4,1997.0,120.0,7.0,850000.0
,Hyundai i20,Hyundai,i20,8.0,90000.0,Individual,Diesel,Manual,22.54,1396.0,88.76,5.0,285000.0
,Maruti Swift Dzire,Maruti,Swift Dzire,7.0,120000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,450000.0
,Hyundai Creta,Hyundai,Creta,4.0,80000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
333.0,Mahindra Scorpio,Mahindra,Scorpio,4.0,30000.0,Individual,Diesel,Manual,15.4,1997.0,120.0,7.0,1080000.0
,Honda City,Honda,City,7.0,66100.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,530000.0
335.0,Maruti Swift Dzire,Maruti,Swift Dzire,4.0,50000.0,Individual,Diesel,Manual,28.4,1248.0,,5.0,680000.0
336.0,Mahindra Scorpio,Mahindra,Scorpio,4.0,42000.0,Dealer,Diesel,Manual,15.4,1997.0,120.0,7.0,1025000.0
,Hyundai i20,Hyundai,i20,4.0,55000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,650000.0
338.0,Hyundai i10,Hyundai,i10,,110699.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,194000.0
339.0,Maruti Baleno,Maruti,Baleno,2.0,5000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5.0,686000.0
340.0,Maruti Alto,Maruti,Alto,,50000.0,Individual,Petrol,,22.74,,47.3,5.0,200000.0
341.0,Maruti Swift Dzire,Maruti,Swift Dzire,11.0,44000.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,250000.0
342.0,Maruti Vitara,Maruti,Vitara,3.0,90000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,
343.0,Hyundai Verna,Hyundai,Verna,5.0,55000.0,Dealer,Petrol,Manual,17.01,1591.0,121.3,5.0,650000.0
,Maruti Vitara,Maruti,Vitara,4.0,45000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,790000.0
345.0,Maruti Baleno,Maruti,Baleno,4.0,30000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,620000.0
346.0,Hyundai Verna,Hyundai,Verna,8.0,50000.0,Individual,Petrol,Manual,17.01,1591.0,121.3,5.0,510000.0
347.0,,Maruti,Eeco,8.0,20000.0,,Petrol,Manual,15.37,1196.0,,5.0,375000.0
349.0,,Maruti,Swift Dzire,,19843.0,Trustmark Dealer,Petrol,Automatic,21.21,1197.0,81.8,,620000.0
351.0,Ford Endeavour,Ford,,,30000.0,Individual,Diesel,Automatic,11.4,2953.0,153.86,7.0,950000.0
,Toyota Innova,Toyota,Innova,4.0,52300.0,Dealer,Diesel,Manual,13.68,2393.0,,7.0,1450000.0
353.0,Honda City,Honda,City,5.0,40000.0,Individual,Petrol,Automatic,18.0,1497.0,117.3,5.0,845000.0
354.0,Maruti Swift Dzire,Maruti,Swift Dzire,,61500.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5.0,390000.0
355.0,Honda Amaze,Honda,Amaze,6.0,59000.0,Dealer,Petrol,,18.0,1198.0,86.7,5.0,395000.0
356.0,Hyundai Grand,Hyundai,Grand,,40000.0,Individual,Petrol,Manual,18.9,,81.86,5.0,450000.0
357.0,Audi A6,Audi,A6,,60000.0,Individual,Diesel,Automatic,17.68,1968.0,174.33,5.0,1700000.0
,Hyundai Grand,Hyundai,Grand,8.0,61000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,325000.0
,Mahindra KUV,Mahindra,KUV,5.0,70000.0,Individual,Diesel,Manual,25.32,1198.0,77.0,6.0,350000.0
360.0,Mahindra XUV500,Mahindra,XUV500,8.0,63000.0,Dealer,Diesel,Manual,15.1,,140.0,7.0,650000.0
361.0,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,9.0,58000.0,Dealer,Petrol,Manual,12.3,1796.0,185.0,,1250000.0
364.0,Maruti Swift Dzire,Maruti,Swift Dzire,4.0,22000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,750000.0
365.0,Honda City,Honda,City,11.0,,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,299000.0
367.0,Land Rover Rover,Land Rover,Rover,,13000.0,Dealer,Petrol,Automatic,12.19,1997.0,,4.0,7000000.0
368.0,Mini Cooper,Mini,Cooper,,67000.0,Dealer,Petrol,Automatic,17.33,1998.0,189.08,4.0,1325000.0
369.0,Maruti Ertiga,Maruti,Ertiga,7.0,48242.0,Dealer,Diesel,Manual,20.77,1248.0,88.76,7.0,524000.0
370.0,Ford Figo,Ford,Figo,9.0,68000.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,169000.0
371.0,Maruti Ertiga,Maruti,Ertiga,7.0,,Individual,Diesel,Manual,20.77,1248.0,88.8,7.0,500000.0
372.0,Audi Q7,Audi,Q7,9.0,98000.0,Dealer,Diesel,Automatic,12.07,2967.0,241.4,7.0,2000000.0
373.0,Maruti Swift Dzire,Maruti,Swift Dzire,8.0,113450.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,380000.0
374.0,,Maruti,Wagon R,3.0,80000.0,Individual,Petrol,Automatic,20.51,998.0,67.0,5.0,400000.0
,Hyundai Santro,Hyundai,,1.0,1000.0,Dealer,Petrol,Automatic,20.3,1086.0,68.0,5.0,565000.0
376.0,Maruti Wagon R,Maruti,Wagon R,,20292.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,335000.0
377.0,Mahindra Scorpio,Mahindra,Scorpio,11.0,67900.0,Dealer,Diesel,Manual,12.05,2179.0,120.0,7.0,300000.0
379.0,Mahindra Scorpio,Mahindra,Scorpio,6.0,40000.0,Dealer,Diesel,Manual,15.4,1997.0,120.0,7.0,1051000.0
,Hyundai Grand,Hyundai,Grand,4.0,60000.0,Individual,,Manual,24.0,1186.0,73.97,5.0,510000.0
381.0,Renault KWID,Renault,KWID,3.0,25000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,370000.0
382.0,Maruti Wagon R,Maruti,Wagon R,,70000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,200000.0
383.0,Maruti Baleno,Maruti,Baleno,3.0,21000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,625000.0
384.0,Mahindra Scorpio,Mahindra,Scorpio,3.0,39000.0,Dealer,Diesel,Manual,16.36,2179.0,140.0,7.0,1290000.0
385.0,Hyundai Creta,Hyundai,Creta,4.0,30000.0,Dealer,Petrol,Manual,15.8,1591.0,121.3,5.0,890000.0
386.0,,Hyundai,Verna,9.0,61000.0,Dealer,Diesel,Manual,22.32,1582.0,126.3,5.0,420000.0
387.0,Maruti Swift,Maruti,Swift,4.0,5743.0,Trustmark Dealer,Petrol,Manual,20.4,,83.11,5.0,500000.0
389.0,,Hyundai,Grand,3.0,24200.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,600000.0
390.0,Maruti Baleno,Maruti,Baleno,4.0,57000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,590000.0
391.0,Hyundai i10,Hyundai,i10,10.0,58000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,190000.0
,Datsun GO,Datsun,GO,,15000.0,Individual,Petrol,Manual,19.44,1198.0,67.0,7.0,500000.0
393.0,Maruti Celerio,Maruti,Celerio,4.0,10000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5.0,450000.0
396.0,Mahindra XUV500,Mahindra,XUV500,6.0,100000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,650000.0
,BMW Z4,BMW,Z4,1.0,2000.0,Dealer,Petrol,Automatic,11.29,2998.0,335.0,2.0,8250000.0
,Maruti Wagon R,Maruti,Wagon R,,10000.0,Individual,,Manual,20.52,1197.0,81.8,,500000.0
400.0,Maruti Alto,Maruti,Alto,12.0,43000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,140000.0
401.0,Honda Amaze,Honda,Amaze,8.0,64000.0,Dealer,CNG,Manual,18.0,1198.0,86.7,5.0,349000.0
402.0,Maruti Wagon R,Maruti,Wagon R,7.0,30000.0,Individual,Petrol,Manual,20.51,998.0,67.06,5.0,325000.0
403.0,Honda City,Honda,City,7.0,63000.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,435000.0
404.0,Maruti Celerio,Maruti,Celerio,,28000.0,Dealer,CNG,Manual,,998.0,58.33,5.0,455000.0
405.0,Land Rover Rover,Land Rover,Rover,3.0,25000.0,Individual,Petrol,,9.17,2995.0,335.25,7.0,6200000.0
406.0,Honda City,Honda,,4.0,32226.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,755000.0
410.0,Maruti Alto,Maruti,Alto,7.0,65000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,245000.0
411.0,Kia Seltos,Kia,Seltos,2.0,14000.0,Dealer,Diesel,Manual,20.8,1493.0,113.4,5.0,1350000.0
414.0,Renault KWID,Renault,KWID,3.0,15000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,310000.0
,BMW 6,,6,3.0,30000.0,Individual,Petrol,Automatic,14.28,1998.0,254.7,4.0,5500000.0
,Maruti Swift Dzire,Maruti,Swift Dzire,3.0,32000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,,675000.0
419.0,Maruti Wagon R,Maruti,Wagon R,2.0,30000.0,Individual,Petrol,Manual,20.52,1197.0,81.8,5.0,500000.0
420.0,Hyundai i10,Hyundai,i10,11.0,25000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,,300000.0
421.0,Mahindra Scorpio,Mahindra,Scorpio,5.0,35000.0,Individual,Diesel,Automatic,15.4,2179.0,120.0,7.0,1450000.0
422.0,Mahindra Scorpio,Mahindra,Scorpio,8.0,140000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,8.0,530000.0
,Ford Ecosport,,,7.0,65597.0,Trustmark Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,575000.0
424.0,Hyundai i20,Hyundai,i20,4.0,35000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,550000.0
425.0,Maruti Ciaz,Maruti,Ciaz,7.0,160000.0,Individual,Diesel,Manual,26.21,1248.0,88.5,5.0,500000.0
,Maruti Baleno,Maruti,Baleno,1.0,7124.0,Individual,Petrol,Manual,21.01,1197.0,81.8,5.0,643000.0
427.0,Ford Ecosport,,Ecosport,2.0,15000.0,Individual,Petrol,Manual,18.1,999.0,123.24,5.0,1000000.0
430.0,Hyundai Grand,Hyundai,Grand,,34000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,550000.0
,Volkswagen Vento,,,10.0,280000.0,Individual,Diesel,Manual,20.54,1598.0,103.6,,300000.0
433.0,Tata Tigor,Tata,Tigor,3.0,40000.0,Individual,Petrol,Manual,20.3,1199.0,84.0,5.0,470000.0
434.0,Honda City,Honda,City,7.0,77000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,525000.0
435.0,Datsun GO,Datsun,GO,4.0,15000.0,Individual,Petrol,Manual,19.44,1198.0,67.0,7.0,469000.0
436.0,Maruti Alto,Maruti,Alto,9.0,60000.0,Individual,Petrol,Manual,20.92,998.0,67.1,,210000.0
437.0,Maruti Alto,Maruti,Alto,8.0,120000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,200000.0
,Renault KWID,Renault,KWID,2.0,2500.0,Individual,Petrol,Manual,23.01,999.0,67.0,5.0,400000.0
439.0,Jaguar XF,Jaguar,XF,8.0,50000.0,Dealer,Diesel,Automatic,16.36,2179.0,187.7,5.0,2150000.0
,Maruti Celerio,Maruti,Celerio,5.0,46500.0,Individual,,Manual,23.1,998.0,67.04,5.0,340000.0
,Maruti Alto,Maruti,Alto,16.0,5000.0,Individual,Petrol,Manual,19.7,796.0,,5.0,95000.0
443.0,Maruti Swift,Maruti,Swift,,68000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,381000.0
444.0,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10.0,45000.0,Dealer,Diesel,Automatic,14.94,2143.0,204.0,5.0,775000.0
445.0,Maruti Swift Dzire,Maruti,Swift Dzire,4.0,20000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,700000.0
,,Maruti,Ciaz,4.0,106000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,675000.0
,Honda City,Honda,City,6.0,28000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5.0,670000.0
448.0,Mahindra XUV500,Mahindra,XUV500,3.0,50000.0,Individual,Diesel,Manual,16.0,2179.0,140.0,7.0,1050000.0
,BMW X5,BMW,X5,2.0,19000.0,Individual,Diesel,Automatic,13.38,2993.0,265.0,5.0,7900000.0
451.0,Honda City,Honda,City,10.0,55000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,360000.0
452.0,Ford Figo,Ford,Figo,4.0,53000.0,Individual,Diesel,Manual,25.83,1498.0,99.0,5.0,400000.0
453.0,Hyundai Verna,Hyundai,Verna,7.0,89000.0,Dealer,Diesel,,22.32,1582.0,126.32,5.0,470000.0
454.0,Maruti Alto,Maruti,Alto,3.0,22000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,304000.0
,Honda City,Honda,City,,69000.0,,Diesel,Manual,26.0,1498.0,98.6,5.0,490000.0
,Mahindra Scorpio,Mahindra,Scorpio,5.0,155000.0,Individual,Diesel,Manual,15.4,1997.0,120.0,7.0,864000.0
458.0,Mahindra XUV500,Mahindra,XUV500,,85000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,480000.0
460.0,Maruti Wagon R,Maruti,Wagon R,2.0,3600.0,Dealer,Petrol,Automatic,20.52,1197.0,81.8,5.0,575000.0
462.0,Maruti Baleno,,Baleno,2.0,5000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5.0,686000.0
465.0,Toyota Innova,Toyota,Innova,6.0,143000.0,Dealer,Diesel,Manual,,2494.0,100.0,7.0,780000.0
,Audi A6,Audi,A6,3.0,24000.0,Dealer,Diesel,Automatic,17.68,1968.0,174.33,5.0,3490000.0
468.0,MG Hector,MG,Hector,2.0,28000.0,Dealer,Diesel,Manual,17.41,1956.0,167.68,5.0,1699000.0
470.0,Maruti Swift,Maruti,Swift,2.0,44000.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5.0,800000.0
,Maruti Baleno,Maruti,Baleno,3.0,10000.0,Individual,Petrol,Automatic,21.4,,83.1,5.0,680000.0
472.0,Toyota Fortuner,Toyota,Fortuner,11.0,,Individual,Diesel,Manual,11.5,2982.0,171.0,7.0,1200000.0
473.0,Toyota Innova,Toyota,Innova,9.0,187031.0,Dealer,Diesel,Manual,12.99,2494.0,100.0,8.0,525000.0
474.0,Ford Ecosport,Ford,Ecosport,2.0,22346.0,Dealer,Petrol,Manual,17.0,,121.36,5.0,955000.0
475.0,Hyundai i20,,i20,9.0,120000.0,Individual,Diesel,Manual,21.9,1396.0,90.0,5.0,350000.0
476.0,Maruti Vitara,Maruti,Vitara,,1000.0,Dealer,Petrol,Manual,17.03,1462.0,103.26,5.0,800000.0
,Maruti Alto,Maruti,Alto,16.0,56700.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,
478.0,Mahindra XUV500,Mahindra,XUV500,6.0,170000.0,Individual,Diesel,Manual,16.0,,140.0,7.0,825000.0
479.0,Mahindra Marazzo,Mahindra,Marazzo,2.0,60000.0,Individual,Diesel,Manual,17.3,1497.0,121.0,8.0,1476000.0
480.0,Honda Jazz,Honda,Jazz,3.0,40000.0,Dealer,Petrol,Automatic,18.2,1199.0,88.7,5.0,
481.0,Maruti Alto,Maruti,Alto,9.0,28000.0,Dealer,,Manual,19.7,796.0,46.3,5.0,180000.0
,Hyundai Grand,Hyundai,Grand,4.0,35000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,490000.0
,Maruti Baleno,Maruti,Baleno,4.0,20000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,550000.0
485.0,Hyundai i10,Hyundai,i10,7.0,40000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,350000.0
487.0,Toyota Innova,Toyota,Innova,2.0,35000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,8.0,1500000.0
489.0,Ford Figo,Ford,Figo,9.0,74000.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,190000.0
,Renault Duster,Renault,Duster,,46500.0,Individual,Diesel,Manual,20.45,1461.0,83.8,5.0,460000.0
492.0,Maruti Swift,Maruti,Swift,2.0,8000.0,Dealer,Petrol,Automatic,21.21,1197.0,81.8,5.0,650000.0
493.0,Maruti Ciaz,Maruti,Ciaz,5.0,120000.0,Individual,Diesel,,28.09,1248.0,88.5,5.0,700000.0
496.0,Maruti Swift,Maruti,Swift,4.0,34000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5.0,455000.0
,Maruti Swift,Maruti,,7.0,54000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,365000.0
,Maruti Swift Dzire,Maruti,Swift Dzire,7.0,11275.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,470000.0
502.0,Toyota Fortuner,Toyota,Fortuner,3.0,35000.0,Dealer,Diesel,Automatic,12.9,2755.0,174.5,7.0,2950000.0
504.0,Maruti Swift,Maruti,Swift,,48000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,400000.0
505.0,Renault Duster,Renault,Duster,6.0,68000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,550000.0
506.0,Honda Civic,Honda,Civic,2.0,23000.0,Dealer,Petrol,Automatic,13.9,1799.0,130.2,5.0,1519000.0
507.0,Maruti Swift Dzire,Maruti,Swift Dzire,3.0,31500.0,Individual,Diesel,Automatic,28.4,1248.0,74.02,5.0,740000.0
,Honda Amaze,Honda,Amaze,8.0,73000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,325000.0
513.0,Hyundai Grand,Hyundai,Grand,,10000.0,Individual,Petrol,,20.7,1197.0,81.86,5.0,600000.0
514.0,Honda Amaze,Honda,Amaze,8.0,208000.0,Individual,Diesel,Manual,,1498.0,98.6,5.0,300000.0
,Hyundai i10,Hyundai,i10,11.0,30000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,,300000.0
516.0,Maruti Wagon R,Maruti,,5.0,83000.0,Dealer,CNG,Manual,26.6,998.0,58.16,5.0,345000.0
,Mahindra Scorpio,Mahindra,Scorpio,3.0,60000.0,Individual,Diesel,Manual,15.4,2523.0,75.0,7.0,900000.0
,Mahindra XUV500,Mahindra,,5.0,83000.0,Dealer,Diesel,Manual,16.0,1997.0,140.0,7.0,1025000.0
519.0,Isuzu D-Max,Isuzu,D-Max,4.0,58132.0,Dealer,Diesel,Manual,12.4,2499.0,134.0,5.0,1450000.0
520.0,Maruti Swift,Maruti,Swift,6.0,34000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5.0,400000.0
521.0,Honda Amaze,Honda,Amaze,7.0,45120.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,367000.0
522.0,Hyundai Grand,Hyundai,Grand,2.0,15000.0,Individual,Petrol,Automatic,18.9,1197.0,81.86,5.0,535000.0
523.0,Maruti Ertiga,Maruti,Ertiga,2.0,15000.0,Individual,Petrol,Manual,19.34,1462.0,103.0,7.0,805000.0
524.0,MG Hector,MG,Hector,1.0,1000.0,Dealer,Petrol,Manual,15.81,1451.0,141.0,5.0,1488000.0
525.0,Hyundai i10,Hyundai,i10,9.0,64000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,250000.0
526.0,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10.0,,Dealer,Diesel,Automatic,14.21,2143.0,203.0,5.0,700000.0
,Maruti Vitara,Maruti,Vitara,5.0,65000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,675000.0
528.0,Maruti Swift,Maruti,Swift,6.0,84000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,425000.0
529.0,Maruti Alto,Maruti,Alto,6.0,33000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,260000.0
531.0,Honda City,Honda,,5.0,55670.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,
532.0,Maruti Baleno,Maruti,Baleno,4.0,50000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,560000.0
,Hyundai Verna,Hyundai,Verna,15.0,148000.0,Individual,Diesel,Manual,16.8,1493.0,110.0,5.0,155000.0
534.0,Porsche Cayenne,Porsche,Cayenne,5.0,47000.0,Dealer,Diesel,Automatic,15.15,2967.0,240.0,5.0,5975000.0
535.0,Maruti Ertiga,Maruti,Ertiga,2.0,18000.0,Dealer,Petrol,,19.01,1462.0,103.26,7.0,800000.0
,BMW 3,BMW,3,10.0,52420.0,Dealer,Diesel,Automatic,22.69,1995.0,190.0,5.0,750000.0
,Hyundai Grand,Hyundai,Grand,6.0,10000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,350000.0
538.0,Toyota Innova,Toyota,Innova,5.0,40000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,8.0,1380000.0
540.0,Mahindra Scorpio,Mahindra,Scorpio,6.0,50000.0,Individual,Diesel,Manual,15.4,,120.0,7.0,1000000.0
,Maruti Ertiga,Maruti,Ertiga,3.0,50000.0,Individual,Petrol,,17.5,1373.0,91.1,7.0,700000.0
542.0,Maruti Swift Dzire,,Swift Dzire,12.0,76963.0,Individual,Petrol,Manual,17.5,1298.0,85.8,5.0,230000.0
543.0,BMW 5,BMW,5,5.0,52890.0,Dealer,Diesel,Automatic,18.12,1995.0,190.0,5.0,2800000.0
544.0,Maruti Alto,Maruti,Alto,5.0,45000.0,Dealer,CNG,Manual,30.46,796.0,47.3,5.0,350000.0
,Maruti Baleno,Maruti,Baleno,3.0,25000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,825000.0
,Renault KWID,Renault,KWID,3.0,10103.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,325000.0
549.0,BMW X1,BMW,X1,7.0,24000.0,Dealer,Diesel,Automatic,17.05,1995.0,184.0,5.0,1675000.0
550.0,Mahindra XUV500,Mahindra,XUV500,7.0,47240.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,800000.0
551.0,Maruti Celerio,Maruti,Celerio,2.0,30000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5.0,400000.0
552.0,Toyota Innova,Toyota,Innova,3.0,58000.0,Dealer,Diesel,Manual,13.68,2393.0,147.51,7.0,1750000.0
